id_response,Date,agency,Q1.Poc,Q1a.Poc_title,Q1b.Poc_supervisor,Q1c.poc_responsibility_1,Q1c.poc_responsibility_2,Q1c.poc_responsibility_3,Q1c.poc_responsibility_4,Q1c.poc_responsibility_5,Q1c.poc_responsibility_6,Q1c.poc_responsibility_7,Q1c.poc_responsibility_8,Q1c.poc_responsibility_9,Q1c.poc_responsibility_10,Q1c.poc_responsibility_99,Q1c.poc_responsibility_88,Q2.ur_title,Q3.upload,Q4.ur_supervisor,Q5.ur_responsibility_1,Q5.ur_responsibility_2,Q5.ur_responsibility_3,Q5.ur_responsibility_4,Q5.ur_responsibility_5,Q5.ur_responsibility_6,Q5.ur_responsibility_7,Q5.ur_responsibility_8,Q5.ur_responsibility_9,Q5.ur_responsibility_10,Q5.ur_responsibility_99,Q5.ur_responsibility_88,Q6.years_current,Q6.months_current,Q7.years_vr,Q7.months_vr,Q8.years_any,Q8.months_any,Q9.educat,Q9.educat_other,Q10.crc,Q11.academic_1,Q11.academic_2,Q11.academic_3,Q11.academic_4,Q11.academic_5,Q11.academic_6,Q11.academic_7,Q11.academic_88,Q12.business_bg,Q12a.business_des_0,Q12a.business_des_1,Q12a.business_des_2,Q12a.business_des_3,Q12a.business_des_4,Q12a.business_des_5,Q12a.business_des_6,Q12a.business_des_7,Q12a.business_des_8,Q12a.business_des_9,Q12a.business_des_10,Q12a.business_des_11,Q12a.business_des_12,Q12a.business_des_13,Q12a.business_des_14,Q12a.business_des_15,Q12a.business_des_88,A1.br_text,A2.bus_as_customer,A3.serve_bus_1,A3.serve_bus_2,A3.serve_bus_3,A3.serve_bus_4,A3.serve_bus_5,A3.serve_bus_6,A3.serve_bus_7,A3.serve_bus_8,A3.serve_bus_9,A3.serve_bus_10,A3.serve_bus_11,A3.serve_bus_12,A3.serve_bus_99,A3.serve_bus_88,A4.activities_br_1,A4.activities_br_2,A4.activities_br_3,A4.activities_br_4,A4.activities_br_5,A4.activities_br_6,A4.activities_br_7,A4.activities_br_8,A4.activities_br_9,A4.activities_br_10,A4.activities_br_11,A4.activities_br_99,A4.activities_br_88,A5.areas_br_1,A5.areas_br_2,A5.areas_br_3,A5.areas_br_4,A5.areas_br_5,A5.areas_br_6,A5.areas_br_7,A5.areas_br_88,A6.initiatives_br,A6a.initiatives_br_des1,A6a.initiatives_br_des2,A6a.initiatives_br_des3,A6b.initiatives_br_add,A6b.initiatives_br_add_1,A6b.initiatives_br_add_2,A6b.initiatives_br_add_3,A6b.initiatives_br_add_4,A6b.initiatives_br_add_5,A6b.initiatives_br_add_6,A7.vevraa,A7a.vevraa_des,A8.partner,A8a.fed_agency_1,A8a.fed_agency_2,A8a.fed_agency_3,A8a.fed_agency_4,A8a.fed_agency_5,A8a.fed_agency_6,A8a.fed_agency_7,A8a.fed_agency_99,A8a.fed_agency_88,A8b.state_entity_1,A8b.state_entity_2,A8b.state_entity_3,A8b.state_entity_4,A8b.state_entity_5,A8b.state_entity_6,A8b.state_entity_7,A8b.state_entity_8,A8b.state_entity_9,A8b.state_entity_10,A8b.state_entity_11,A8b.state_entity_12,A8b.state_entity_99,A8b.state_entity_88,A8c.bus_org_1,A8c.bus_org_2,A8c.bus_org_3,A8c.bus_org_4,A8c.bus_org_5,A8c.bus_org_99,A8c.bus_org_88,B1.fte_time,B2.special_staff,B2a.fte_num,B3.add_staff_1,B3.add_staff_2,B3.add_staff_3,B3.add_staff_4,B3.add_staff_5,B3.add_staff_6,B3.add_staff_88,B4.external_res,B5.qualif_br_1,B5.qualif_br_2,B5.qualif_br_3,B5.qualif_br_4,B5.qualif_br_5,B5.qualif_br_88,B6.skill_br_1,B6.skill_br_2,B6.skill_br_3,B6.skill_br_4,B6.skill_br_5,B6.skill_br_6,B6.skill_br_88,B7.training_req,B8.component_br_1,B8.component_br_2,B8.component_br_3,B8.component_br_4,B8.component_br_5,B8.component_br_6,B8.component_br_7,B8.component_br_8,B8.component_br_88,C1.poc_web,C2.services_web,C3.links_web_1,C3.links_web_2,C3.links_web_3,C3.links_web_4,C3.links_web_5,C3.links_web_6,C3.links_web_88,C4.database,C5.outreach_1,C5.outreach_2,C5.outreach_3,C5.outreach_4,C5.outreach_5,C5.outreach_6,C5.outreach_7,C5.outreach_8,C5.outreach_9,C5.outreach_10,C5.outreach_88,C6.data_br,C6.data_br_text,C7.info_hired,C8.info_tool_1,C8.info_tool_2,C8.info_tool_3,C8.info_tool_4,C8.info_tool_5,C8.info_tool_99,C8.info_tool_6,C8.info_tool_88,C8a.frequency_br,C8a.frequency_br_other,D1.lmi,D1a.lmi_no,D2.sources_lmi_1,D2.sources_lmi_2,D2.sources_lmi_3,D2.sources_lmi_4,D2.sources_lmi_5,D2.sources_lmi_6,D2.sources_lmi_88,D3.elements_lmi_1,D3.elements_lmi_2,D3.elements_lmi_3,D3.elements_lmi_4,D3.elements_lmi_5,D3.elements_lmi_6,D3.elements_lmi_7,D3.elements_lmi_8,D3.elements_lmi_9,D3.elements_lmi_88,D4.trad_lmi_1,D4.trad_lmi_2,D4.trad_lmi_3,D4.trad_lmi_4,D4.trad_lmi_5,D4.trad_lmi_6,D4.trad_lmi_7,D4.trad_lmi_8,D4.trad_lmi_88,D5.real_lmi,D6.real_lmi_source,D7.rlmi_elements_1,D7.rlmi_elements_2,D7.rlmi_elements_3,D7.rlmi_elements_4,D7.rlmi_elements_5,D7.rlmi_elements_6,D7.rlmi_elements_7,D7.rlmi_elements_8,D7.rlmi_elements_88,D8.rlmi_use_1,D8.rlmi_use_2,D8.rlmi_use_3,D8.rlmi_use_4,D8.rlmi_use_5,D8.rlmi_use_6,D8.rlmi_use_7,D8.rlmi_use_8,D8.rlmi_use_88,E1.small_bus,E2.tailor_br,E3.small_outreach_1,E3.small_outreach_2,E3.small_outreach_3,E3.small_outreach_4,E3.small_outreach_5,E3.small_outreach_6,E3.small_outreach_7,E3.small_outreach_8,E3.small_outreach_9,E3.small_outreach_10,E3.small_outreach_88,E4.effectiv_outreach,E5.rank_1,E5.rank_2,E5.rank_3,E5.rank_4
118,10/24/14 0:00,Colorado Division of Vocational Rehabilitation,1,-7,-7,7,7,7,7,7,7,7,7,7,7,7,-7,Manager of Work Supports and Employer Engagement,0,DVR Director,0,0,1,0,0,0,1,1,1,0,0,0,2.83,10,20.83,10,21.83,10,5,,1,1,0,0,0,0,1,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-7,Employer engagement for the purpose (primarily) of job development and placement,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,"Business Relations staff training on Section 503 -- through partnering with OFCCP and other entities, Colorado DVR is working to achieve a strong understanding of compliance issues so we can adequately support and provide general technical assistance to employer partners.",Paid Work Experiences - partnering with temporary agencies to create PWEs for hard and soft skills development,Federal Hiring - Schedule A Colorado DVR has relationships with many federal agencies in CO,0,-7,-7,-7,-7,-7,-7,1,see above,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,12,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,Disability Awareness ADA DVR101,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,"specific job posting infomation, industy type, etc.",N/A,0,0,0,0,1,0,0,0,5,0,1,-7,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,-7,7,7,7,7,7,7,7,7,-7,7,7,7,7,7,7,7,7,-7,2,1,0,1,1,0,1,0,0,1,1,0,0,1,2,4,3,1
120,11/3/14 0:00,Idaho Division of Vocational Rehabilitation,1,-7,-7,7,7,7,7,7,7,7,7,7,7,7,-7,Planning and Evaluation Manager,0,Administrator,1,0,0,0,0,0,0,1,0,0,0,0,-9,,20,,20,,5,,1,0,0,0,0,0,1,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-7,Developing positive relationships with businesses to meet their employment needs.  Educating businesses on the benefits of hiring individuals participating in the VR program.,0,7,7,7,7,7,7,7,7,7,7,7,7,7,-7,7,7,7,7,7,7,7,7,7,7,0,7,-7,7,7,7,7,7,7,7,-7,0,-7,-7,-7,7,-7,-7,-7,-7,-7,-7,0,-7,1,0,0,0,0,1,0,1,0,Use of Schedule A with various federal agencies,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,-9,0,-7,0,0,0,1,1,1,Chief of Field Services,1,9,9,9,9,9,-9,0,0,0,0,0,0,0,N/A,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,-7,-9,9,9,9,9,9,9,9,-9,9,-9,1,-7,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,-7,7,7,7,7,7,7,7,7,-7,7,7,7,7,7,7,7,7,-7,2,1,0,1,1,0,0,1,0,1,1,0,0,3,1,9,2,3
121,10/27/14 0:00,Alaska Department of Labor And Workforce Development - Division of Vocational Rehabilitation,1,-7,-7,7,7,7,7,7,7,7,7,7,7,7,-7,Assistant Chief of Field Services,1,Cheif of Field Services,0,1,0,0,0,0,1,1,1,0,0,0,5,0,11,0,11,0,5,,1,0,1,0,0,0,1,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-7,business relations.  Their primary mission is to respond to  Workforce Development Needs of Alaskans with Disabilities  by working with businesses in a coordinated progressive model.,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,"Launched a statewide ""Business Team""of VR staff last year","Sucessfull efforts in increasing State of Ak, Provisional Hires","Increased efforts on helping businesses achieve Section 503, OFCCP compliance to hire PWD and meet their 7% quotas",0,-7,-7,-7,-7,-7,-7,1,Working within our State Workforce system to partner up and deliver business services assisting relating to both.,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0.2,1,3,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,"Extensive work directly with PWD within an employment focus and direct work with businesses where the focus is to ensure their needs are met as well.  Positions are generally, but not always, Master level CRC's.",1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,Placement data,"Data from our MIS informs our staff on what areas we are sucessfully placing consumers, and we have a specialized business data component within our MIS that provides specific business related strategies and info on some of the businesses we are targetting. Because we are part of the State Dept of Labor, we partner on exchanging some data on UI wage info, business trends, etc. Strategies to best utilize our state labor exchange system to meet consumer and business needs, etc.",0,0,1,1,1,0,0,0,3,0,1,-7,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-9,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,3,0,1,1,1,1,0,1,0,1,1,0,0,1,1,4,3,2
122,10/29/14 0:00,Kentucky Office for the Blind,0,,Director of consumer Services,0,1,0,1,1,1,0,0,1,1,0,"Assistive Technology for Business (their website accessibility testing, software testing, etc.)",Executive Director,0,Commissioner of Workforce Investment,7,7,7,7,7,7,7,7,7,7,7,-7,2.17,2,4.5,6,21.25,3,5,,1,0,0,0,0,0,0,1,Rehabilitation Counseling/Psychology,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-7,Connecting with business and assisting with employment needs.,0,7,7,7,7,7,7,7,7,7,7,7,7,7,-7,7,7,7,7,7,7,7,7,7,7,0,7,-7,7,7,7,7,7,7,7,-7,0,-7,-7,-7,7,-7,-7,-7,-7,-7,-7,0,-7,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0.25,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,N/A,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,-7,-9,1,1,1,1,0,0,0,0,2,0,1,-7,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,"Our DOL state partners, Focus Suite software program our Employment agency utilizes",0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,3,1,3,2,4
125,10/30/14 0:00,Missouri Rehabilitation Services for the Blind,1,-7,-7,7,7,7,7,7,7,7,7,7,7,7,-7,"Coordinator, Prevention of Blindness program",0,Fiscal manager (also acting deputy director),1,0,0,0,0,0,0,0,0,1,0,"Distribute NET information and job leads to field staff, retain NET information as appropriate",9.75,9,21.67,8,21.67,8,5,,1,0,0,0,0,0,1,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-7,"Building and maintaining a relationship where the busiess can contact us for questions and is comfortable sharing job leads knowing we will supply qualified candidates who are assetts to thier company, and we can contact when we have people who meet thier criteria for possibly unadvertised positions or references for other companies.",1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,developing electronic database to track business contacts,0,1,0,0,1,1,0,0,0,-7,-7,-7,7,-7,-7,-7,-7,-7,-7,0,-7,0,7,7,7,7,7,7,7,7,-7,7,7,7,7,7,7,7,7,7,7,7,7,7,-7,7,7,7,7,7,7,-7,0,0,-7,0,0,0,1,1,1,we have one job development position in our agency who works mostly regionally and with specific clients,1,0,0,0,0,1,"ass all VRC's are expected to do this, there is no specific business related qualifications",0,0,0,0,0,1,0,N/A,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,"Lot of resources for blindness and blindness related organizations, Missouri jobs site",0,0,0,1,0,1,0,0,0,0,0,0,0,-7,-9,0,0,0,0,0,1,0,0,7,-7,1,-7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-7,7,7,7,7,7,7,7,7,-7,7,7,7,7,7,7,7,7,-7,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,9,2,3
127,11/4/14 0:00,Maine Division for the Blind and Visually Impaired,1,-7,-7,7,7,7,7,7,7,7,7,7,7,7,-7,Business Relations Specialist,0,"Director, Division of Systems Improvement & Quality Assurance",1,1,1,0,1,1,1,0,1,0,0,0,3.5,6,6.25,3,6.25,3,4,,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,We have a dual customer approach to services.  Business Relations is the work we do to support businesses (as the primary customer) interested in integrating individuals with disabilities into the workforce.,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,develop & sustain business partnerships/business as primary customer,connect businesses with MEBLN & USBLN/other resources,-9,0,-7,-7,-7,-7,-7,-7,0,-7,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,-7,1,0,0,1,0,0,0,1,1,1,1,1,1,HR policies & practices,1,1,1,1,1,0,0,have developed a training program for certified Employment Specialists to work at a business site.  Have not yet rolled out the training program.,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,Maine Job Bank,0,1,1,1,1,1,1,0,1,1,0,0,1,a business profile with general information about the type of business and job opportunities; information specific to the partnership with VR,demand drives establishment of industry partnerships,0,1,0,1,1,0,0,0,8,ongoing as relationships are developed,1,-7,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,-7,7,7,7,7,7,7,7,7,-7,7,7,7,7,7,7,7,7,-7,3,1,1,1,1,1,1,1,0,1,1,0,0,5,3,2,4,1
129,11/4/14 0:00,Virginia Department for Aging and Rehabilitative Services,1,-7,-7,7,7,7,7,7,7,7,7,7,7,7,-7,Deputy Director for Workforce Development,1,-9,1,1,1,0,1,1,1,0,1,0,0,0,0.08,1,30.17,2,30.17,2,5,,1,0,0,0,0,0,0,1,Human Services,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-7,The relationship among our state VR program and businesses in the communities. We serve to meet  business demands with our supply of qualified candidates for positions within businesses.,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,Accessibility Surveys,Disability Awareness Training,Job Analysis/Assistive Technology/Job Accommodations,1,Pre-screen qualified applicants,"Support services to include OJT, Supported Employment/Job Coaches",0,0,0,0,1,Provide training to businesses on Section 503 of the Rehabilitation Act.,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,47,1,1,0,0,0,1,Vocational Evaluators,0,1,1,1,1,0,0,1,1,1,1,1,0,0,"Internal new staff agency training, Job Development/Job Placement training.",1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,Business annual reports,Through Business website and annual Disability Awareness Champion events.,0,0,0,1,1,0,0,0,5,0,1,-7,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,Private vendor in VA and through WIB datahubs.,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,2,1,1,1,1,1,1,1,0,1,0,0,0,1,4,3,2,1
131,11/5/14 0:00,Michigan Bureau of Services for Blind Persons,1,-7,-7,7,7,7,7,7,7,7,7,7,7,7,-7,Rehab. counselor,0,Regional Manager,0,1,1,1,0,1,0,0,0,0,0,0,8.67,8,11.67,8,11.67,8,5,,1,0,0,0,0,0,1,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-7,My agency feels taht counselors are business relations staff,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,0,-7,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.25,1,2,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,Acre training,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,-7,N/A,0,0,0,0,0,1,0,0,7,-7,1,-7,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-7,7,7,7,7,7,7,7,7,-7,7,7,7,7,7,7,7,7,-7,5,0,1,1,1,0,1,1,0,0,0,0,0,2,1,4,3,2
133,11/13/14 0:00,Louisiana Rehabilitation Services,1,-7,-7,7,7,7,7,7,7,7,7,7,7,7,-7,Program Coordinator,0,Bureau Administrator,1,1,1,0,1,0,0,0,1,0,0,0,1,,1,,0,,5,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-9,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,Employer Development,-9,-9,0,-7,-7,-7,-7,-7,-7,1,"LRS has a MOU with the Regional VA's office that tracks services to statewide dual consumers to insure that are receiving both VA and VR services.  Our Program Coordinator for Veterans Affairs also conducts training with the DVOP's, and LVERS",1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,7,1,1,0,1,1,0,0,1,1,0,1,1,1,marketing,1,1,1,1,1,0,0,We do bi-annual training for our business relations staff.  We also put on regional  job fairs and are required  to attend the annual Workforce Development Conference,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,-7,we use informaton from  HR managers relative to the positive soft skills and various skill sets that  our consumers possess. This information is related to other HR managers as it could lead to that buisness giving our consumers a chance at an employment opportunity.,0,0,1,1,0,0,1,Civic Groups,4,0,1,-7,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,Our Louisiana Workforce Commission website has that information  readily available.,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,5,0,1,1,1,1,0,1,0,1,0,0,0,3,2,3,1,4
134,11/18/14 0:00,Oklahoma Department of Rehabilitation Services,1,-7,-7,7,7,7,7,7,7,7,7,7,7,7,-7,Program Manager/ Corporate Relations,0,Field Coordinator,1,1,1,1,1,1,1,1,1,0,0,0,8.5,6,27.17,2,-9,,6,,1,0,0,0,0,0,1,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-7,Develop and maintain business relationship for education awareness and consultation on employment of people with disabilities,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,Individual contacts with potential business,Pilot on employment of  partners and follow up,PWD with felony backgrounds,1,US BLN membership,0,0,0,0,0,0,-7,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,-9,9,-9,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,"Attendance and employment-related conferences  e.g. USBLN, workforce, local human resources business meetings, and chamber of commerce.",1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,-7,Marketing and outreach  Counseling training,0,0,0,1,1,0,0,0,1,0,1,-7,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,Chamber of Commerce Workforce Tulsa Workforce,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,2,1,1,1,1,1,1,1,1,1,0,0,0,2,9,9,9,9
135,11/21/14 0:00,Virginia Department for the Blind and Vision Impaired,1,-7,-7,7,7,7,7,7,7,7,7,7,7,7,-7,Vocational Rehabilitation Director,1,Deputy Commissioner for Services,1,0,0,0,0,0,0,0,0,1,0,Direct the VR Program,10.92,11,10.92,11,23,,5,,1,0,0,0,0,0,1,1,Rehabilitation Counseling,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-7,"The agency does not have a formal defination of business relations.  However, the term could be defined as establishing and maintaining relationships with business for the purpose of assisting individuals with disabilities to obtain, regain, or maintain employment while providing technical assistance to business to enhance their personnel resource pool and providing supports to their existing employees who may have disabilities.",1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,providing technical assistance pertaining to assistive technology,9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,9,-9,9,9,9,9,9,9,9,9,9,-9,9,9,9,9,9,9,9,9,9,9,9,9,9,-9,9,9,9,9,9,9,-9,0,0,-7,0,0,0,1,0,1,one part-time staff,1,9,9,9,9,9,-9,0,0,0,0,0,0,0,-9,9,9,9,9,9,9,9,9,-9,9,9,9,9,9,9,9,9,-9,9,9,9,9,9,9,9,9,9,9,9,-9,9,-9,-9,9,9,9,9,9,9,9,-9,9,-9,9,-9,9,9,9,9,9,9,-9,9,9,9,9,9,9,9,9,9,-9,9,9,9,9,9,9,9,9,-9,9,-9,9,9,9,9,9,9,9,9,-9,9,9,9,9,9,9,9,9,-9,9,9,9,9,9,9,9,9,9,9,9,9,-9,9,9,9,9,9
136,7/30/14 0:00,Alabama Department of Rehabilitation Services,1,-7,-7,7,7,7,7,7,7,7,7,7,7,7,-7,Administrator of Business Relations,0,Commissioner of the agency,1,1,1,1,1,0,1,1,1,1,0,"Set performance standards for these staff; QA for business relations, ADA Coordinator, member of executive leadership team, design marketing materials for business, liaison to SRC employment committee",30.58,7,30.58,7,30.58,7,5,,0,0,0,0,0,0,0,1,Rehab,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-7,"Dual customer with business being the second customer. Business relations means development and maintenance of partnerships with business that are mutually beneficial, where we provided products and services that meet their needs, all in relation to disability.",1,1,1,1,1,1,1,1,1,1,0,0,1,0,Employee retention services and assist business with returning vets who are newly disabled,1,1,1,1,1,1,1,1,0,1,1,0,Customized conferences such as our recent one on Sect 503 of the Rehab Act with HRCI credits for training,0,1,0,1,1,0,0,0,1,See our entire business relations program and services via our specific webpage for business partners: www.rehab.alabama.gov/business-partners,"Customized partnerships such as our Office Depot (formerly OfficeMax) multi-faceted venture with direct hires, pre-hire training program for SD and MSD, and comprehensive & varied training.","VA Medical Center initiative with direct hires, special summer work program for youth with disabilities, and pre-hire work experience leading to potential hire",0,-7,-7,-7,-7,-7,-7,1,"Hosted first ever VR conference, in concert with our state BLN, on Sect. 503 of the Rehab Act. Built a VR toolkit to market related, customized services. Engaged OFCCP, EEOC and national trainers from their organizations. Followed this by a comprehensive marketing plan in Alabama to direct connects with Federal contractors at the local level. Working in concert with Industry Liaison Group as well.",1,1,1,1,1,1,1,1,0,EEOC,1,1,1,0,1,1,0,0,1,0,0,1,0,Veterans Groups,1,1,0,1,1,0,US BLN,1,1,17,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,Ability to train,"We have a 3-part employment institute, each part being two days and each specific tgo building critical KSAs for business relations. We also complete a training check list on a 37 item subject matter list completed at time of hire to know level of expertise in each area and importance on training priority for each area.",1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,Links to our in-state ABLE Network talent pool of all VR consumers,1,1,1,0,1,1,1,1,1,1,0,0,1,Build a demographic profile of 25 items in addition to an on-going documentation for each business account of services,"For marketing; for advising legislators, for annual reports",0,1,1,1,1,0,0,0,8,Varies based on focus and need,1,-7,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,Real time job leads developed and entered into our data system; our own internet based posting system for business in concert with our BLN,1,0,1,1,1,1,0,0,0,1,From our business relations staff who post all leads developed.,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,1,0,1,1,0,0,1,0,1,0,0,0,1,4,2,3,1
